# Title: South America Average Temperature Anomalies
# Units: Degrees Celsius
# Base Period: 1910-2000
# Missing: -999
Date,Anomaly
196908,0.07
196909,0.81
196910,0.02
196911,0.47
196912,0.31
197001,0.34
197002,0.40
197003,0.27
197004,0.76
197005,0.36
197006,0.35
197007,0.09
197008,0.01
197009,0.31
197010,0.17
197011,-0.17
197012,0.16
197101,-0.29
197102,-0.50
197103,-0.15
197104,-0.53
197105,-0.52
197106,-0.64
197107,0.46
197108,-0.07
197109,0.30
197110,-0.52
197111,-0.16
197112,0.03
197201,0.00
197202,-0.07
197203,-0.11
197204,-0.30
197205,0.56
197206,0.90
197207,0.37
197208,0.00
197209,0.33
197210,0.14
197211,0.37
197212,0.47
197301,0.72
197302,0.74
197303,0.73
197304,0.64
197305,0.12
197306,0.78
197307,-0.12
197308,-0.18
197309,-0.13
197310,0.15
197311,-0.17
197312,-0.26
197401,-0.19
197402,-0.40
197403,-0.18
197404,-0.15
197405,0.10
197406,-0.11
197407,0.05
197408,-0.11
197409,-0.39
197410,-0.23
197411,-0.10
197412,-0.43
197501,-0.16
197502,0.04
197503,0.10
197504,0.10
197505,-0.12
197506,0.46
197507,-0.60
197508,-0.09
197509,-0.01
197510,0.06
197511,-0.28
197512,-0.08
197601,-0.22
197602,-0.29
197603,-0.61
197604,-0.35
197605,-0.05
197606,-0.17
197607,0.21
197608,0.15
197609,-0.24
197610,-0.01
197611,0.08
197612,0.21
197701,0.26
197702,0.18
197703,0.45
197704,0.26
197705,-0.18
197706,0.51
197707,0.95
197708,0.39
197709,0.48
197710,0.50
197711,0.32
197712,0.29
197801,0.22
197802,0.48
197803,0.38
197804,0.14
197805,0.12
197806,0.07
197807,1.06
197808,-0.47
197809,0.20
197810,0.47
197811,0.31
197812,0.13
197901,0.26
197902,0.41
197903,0.03
197904,-0.12
197905,0.20
197906,-0.15
197907,0.52
197908,1.06
197909,-0.16
197910,0.55
197911,0.06
197912,0.28
198001,0.36
198002,0.41
198003,0.84
198004,0.58
198005,0.85
198006,0.40
198007,0.39
198008,0.61
198009,0.01
198010,0.34
198011,-0.08
198012,0.28
198101,0.13
198102,0.31
198103,0.47
198104,0.31
198105,0.92
198106,-0.02
198107,-0.10
198108,0.57
198109,-0.13
198110,0.17
198111,0.32
198112,0.28
198201,0.12
198202,0.00
198203,0.25
198204,0.27
198205,0.36
198206,0.51
198207,0.69
198208,0.70
198209,0.49
198210,0.34
198211,0.39
198212,0.47
198301,0.96
198302,0.87
198303,0.88
198304,0.90
198305,1.05
198306,0.10
198307,0.66
198308,0.34
198309,0.15
198310,0.39
198311,0.38
198312,0.55
198401,0.22
198402,0.34
198403,0.37
198404,-0.05
198405,0.53
198406,-0.18
198407,0.36
198408,-0.29
198409,-0.01
198410,0.61
198411,0.06
198412,-0.10
198501,0.08
198502,0.08
198503,0.45
198504,0.17
198505,0.49
198506,0.14
198507,0.15
198508,0.10
198509,0.14
198510,0.41
198511,0.38
198512,0.27
198601,0.39
198602,0.16
198603,-0.03
198604,0.64
198605,0.64
198606,0.56
198607,0.42
198608,0.60
198609,0.01
198610,0.14
198611,0.23
198612,0.56
198701,0.58
198702,0.64
198703,0.69
198704,0.89
198705,0.09
198706,0.77
198707,1.62
198708,0.43
198709,0.52
198710,0.99
198711,0.92
198712,0.51
198801,0.69
198802,0.56
198803,1.00
198804,0.49
198805,0.05
198806,-0.03
198807,-0.32
198808,0.57
198809,0.46
198810,0.34
198811,0.39
198812,0.35
198901,0.16
198902,0.46
198903,0.05
198904,0.39
198905,-0.17
198906,0.62
198907,-0.03
198908,0.63
198909,0.04
198910,0.21
198911,0.51
198912,0.39
199001,0.55
199002,0.32
199003,0.54
199004,0.75
199005,0.29
199006,0.28
199007,-0.05
199008,0.79
199009,-0.08
199010,0.79
199011,0.74
199012,0.42
199101,0.28
199102,0.51
199103,0.62
199104,0.53
199105,0.82
199106,0.66
199107,0.26
199108,0.23
199109,0.52
199110,0.12
199111,0.27
199112,0.47
199201,0.51
199202,0.25
199203,0.86
199204,0.71
199205,0.80
199206,1.11
199207,-0.44
199208,0.03
199209,-0.10
199210,0.26
199211,-0.19
199212,0.07
199301,0.29
199302,0.10
199303,0.67
199304,0.60
199305,0.36
199306,0.69
199307,0.29
199308,0.34
199309,0.32
199310,0.70
199311,0.45
199312,0.50
199401,0.44
199402,0.25
199403,0.39
199404,0.45
199405,1.06
199406,0.84
199407,0.37
199408,0.46
199409,0.90
199410,0.62
199411,0.61
199412,0.97
199501,0.58
199502,0.32
199503,0.61
199504,0.44
199505,0.49
199506,0.69
199507,0.96
199508,0.69
199509,0.86
199510,0.71
199511,0.57
199512,0.72
199601,0.33
199602,0.40
199603,0.65
199604,0.48
199605,0.71
199606,-0.24
199607,0.20
199608,1.04
199609,0.36
199610,0.62
199611,0.34
199612,0.51
199701,0.42
199702,0.09
199703,0.29
199704,0.58
199705,0.59
199706,0.89
199707,1.30
199708,0.82
199709,1.51
199710,1.18
199711,1.05
199712,0.98
199801,1.25
199802,1.19
199803,1.15
199804,1.36
199805,0.95
199806,0.99
199807,1.72
199808,1.22
199809,0.57
199810,1.01
199811,0.47
199812,0.71
199901,0.29
199902,0.64
199903,0.58
199904,-0.03
199905,0.17
199906,0.45
199907,0.42
199908,0.49
199909,1.08
199910,0.41
199911,0.15
199912,0.45
200001,0.48
200002,0.22
200003,0.11
200004,0.57
200005,0.34
200006,0.71
200007,-0.21
200008,0.68
200009,0.19
200010,0.86
200011,0.17
200012,0.34
200101,0.30
200102,0.85
200103,0.78
200104,0.72
200105,0.33
200106,0.32
200107,0.82
200108,1.23
200109,0.60
200110,0.86
200111,0.64
200112,0.69
200201,0.58
200202,0.53
200203,1.04
200204,0.83
200205,1.14
