# Title: Antarctic Average Temperature Anomalies
# Units: Degrees Celsius
# Base Period: 1910-2000
# Missing: -999
Date,Anomaly
199307,0.05
199308,-0.39
199309,0.02
199310,0.07
199311,-0.25
199312,-0.54
199401,-0.22
199402,-0.40
199403,-0.44
199404,0.45
199405,-0.95
199406,0.97
199407,0.40
199408,-0.87
199409,0.37
199410,0.17
199411,0.37
199412,-0.05
199501,-0.41
199502,0.19
199503,0.30
199504,-0.21
199505,-0.67
199506,0.17
199507,1.32
199508,0.63
199509,-0.12
199510,0.26
199511,-0.04
199512,0.03
199601,-0.13
199602,0.46
199603,-0.02
199604,1.01
199605,-0.81
199606,-0.48
199607,0.88
199608,2.23
199609,0.93
199610,0.22
199611,0.43
199612,0.12
199701,-0.01
199702,-0.12
199703,0.14
199704,-0.24
199705,-0.11
199706,0.67
199707,-0.82
199708,-0.48
199709,0.06
199710,0.32
199711,0.82
199712,0.31
199801,-0.02
199802,0.85
199803,-0.17
199804,-0.73
199805,0.64
199806,0.67
199807,-0.15
199808,0.48
199809,-0.51
199810,-0.30
199811,-0.07
199812,-0.06
199901,0.16
199902,-0.12
199903,-0.19
199904,-1.02
199905,-0.71
199906,0.43
199907,-0.17
199908,0.49
199909,0.50
199910,0.41
199911,-0.03
199912,-0.70
200001,-0.58
200002,-0.38
200003,-0.06
200004,-0.14
200005,-0.23
200006,0.43
200007,0.50
200008,0.54
200009,0.92
200010,-0.16
200011,0.69
200012,-0.19
200101,0.04
200102,0.32
200103,0.05
200104,0.09
200105,0.48
200106,0.29
200107,0.80
200108,-0.73
200109,0.47
200110,0.17
200111,0.26
200112,0.10
200201,0.32
200202,-0.15
200203,0.68
200204,0.61
200205,1.42
200206,0.11
200207,0.51
