# Title: Africa Average Temperature Anomalies
# Units: Degrees Celsius
# Base Period: 1910-2000
# Missing: -999
Date,Anomaly
197107,-0.16
197108,-0.31
197109,-0.25
197110,-0.62
197111,-0.59
197112,-0.42
197201,-0.11
197202,-0.23
197203,-0.21
197204,-0.23
197205,-0.38
197206,-0.25
197207,0.39
197208,0.23
197209,0.44
197210,0.41
197211,-0.33
197212,0.37
197301,0.46
197302,0.70
197303,0.33
197304,0.37
197305,0.47
197306,0.50
197307,0.46
197308,0.14
197309,0.20
197310,0.02
197311,-0.48
197312,-0.31
197401,-0.52
197402,-0.23
197403,-0.36
197404,-0.28
197405,-0.25
197406,0.11
197407,-0.41
197408,-0.09
197409,-0.33
197410,-0.13
197411,-0.61
197412,-0.69
197501,-0.69
197502,-0.03
197503,-0.31
197504,0.04
197505,-0.15
197506,-0.12
197507,-0.25
197508,-0.28
197509,-0.30
197510,-0.46
197511,-0.37
197512,-0.05
197601,-0.54
197602,-0.34
197603,-0.60
197604,-0.49
197605,-0.38
197606,-0.29
197607,-0.17
197608,-0.31
197609,0.01
197610,-0.02
197611,-0.21
197612,0.51
197701,0.46
197702,0.19
197703,-0.29
197704,-0.12
197705,0.07
197706,0.11
197707,0.31
197708,0.30
197709,0.13
197710,-0.06
197711,-0.13
197712,-0.01
197801,0.19
197802,0.77
197803,0.13
197804,0.07
197805,0.15
197806,-0.24
197807,-0.30
197808,0.26
197809,-0.05
197810,-0.08
197811,-0.61
197812,0.50
197901,0.99
197902,0.72
197903,0.62
197904,0.21
197905,0.10
197906,0.02
197907,0.10
197908,0.56
197909,0.23
197910,0.42
197911,0.10
197912,-0.29
198001,0.63
198002,0.41
198003,0.43
198004,0.46
198005,0.31
198006,0.21
198007,0.07
198008,0.34
198009,0.21
198010,0.27
198011,0.37
198012,-0.21
198101,-0.55
198102,-0.07
198103,0.54
198104,0.32
198105,0.08
198106,0.18
198107,0.02
198108,0.06
198109,-0.07
198110,0.30
198111,-0.27
198112,0.65
198201,0.52
198202,-0.15
198203,-0.06
198204,0.04
198205,-0.21
198206,0.26
198207,0.42
198208,0.15
198209,0.39
198210,0.01
198211,-0.57
198212,-0.20
198301,-0.90
198302,0.59
198303,0.23
198304,0.69
198305,0.93
198306,0.53
198307,0.75
198308,0.46
198309,0.56
198310,-0.19
198311,0.58
198312,0.22
198401,-0.31
198402,0.00
198403,0.62
198404,0.43
198405,0.59
198406,0.01
198407,0.06
198408,0.48
198409,0.39
198410,0.24
198411,-0.10
198412,-0.17
198501,0.79
198502,0.11
198503,0.48
198504,-0.40
198505,0.10
198506,0.36
198507,0.00
198508,0.30
198509,0.05
198510,0.11
198511,0.33
198512,0.01
198601,-0.17
198602,0.60
198603,0.37
198604,0.51
198605,0.20
198606,0.24
198607,0.11
198608,0.57
198609,0.22
198610,-0.04
198611,-0.31
198612,-0.50
198701,0.47
198702,0.82
198703,0.64
198704,0.39
198705,1.09
198706,0.26
198707,0.99
198708,0.97
198709,0.71
198710,0.36
198711,0.71
198712,0.97
198801,0.58
198802,0.82
198803,0.71
198804,0.97
198805,0.75
198806,0.58
198807,0.51
198808,0.46
198809,0.21
198810,-0.04
198811,0.03
198812,-0.51
198901,-1.08
198902,-0.88
198903,-0.23
198904,0.01
198905,0.24
198906,0.28
198907,0.21
198908,0.55
198909,0.55
198910,0.01
198911,0.35
198912,0.66
199001,0.30
199002,0.05
199003,0.06
199004,0.73
199005,0.43
199006,0.73
199007,0.33
199008,0.50
199009,0.43
199010,0.72
199011,0.99
199012,1.00
199101,0.31
199102,0.60
199103,0.43
199104,0.35
199105,0.13
199106,0.42
199107,0.32
199108,0.23
199109,0.42
199110,0.10
199111,0.14
199112,-0.44
199201,-0.19
199202,0.05
199203,0.21
199204,0.33
199205,0.06
199206,0.28
199207,-0.01
199208,-0.01
199209,0.14
199210,0.27
199211,-0.09
199212,0.31
199301,-0.26
199302,-0.38
199303,0.15
199304,0.30
199305,0.38
199306,0.46
199307,0.51
199308,0.52
199309,0.60
199310,0.91
199311,0.94
199312,0.73
199401,0.32
199402,-0.10
199403,0.57
199404,0.57
199405,0.59
199406,0.19
199407,0.02
199408,0.34
199409,0.29
199410,0.32
199411,0.24
199412,-0.08
199501,-0.03
199502,0.30
199503,0.65
199504,0.21
199505,0.59
199506,0.83
199507,0.72
199508,1.05
199509,0.81
199510,0.52
199511,0.27
199512,0.72
199601,1.04
199602,0.70
199603,0.49
199604,0.19
199605,0.80
199606,0.19
199607,0.26
199608,0.56
199609,0.56
199610,0.21
199611,0.04
199612,0.63
199701,0.63
199702,-0.32
199703,-0.09
199704,-0.23
199705,0.13
199706,0.88
199707,0.72
199708,0.78
199709,0.89
199710,0.70
199711,0.78
199712,0.68
199801,0.52
199802,1.28
199803,0.53
199804,1.71
199805,1.05
199806,0.93
199807,1.02
199808,0.90
199809,0.86
199810,0.58
199811,0.58
199812,0.53
199901,0.49
199902,0.53
199903,0.69
199904,0.65
199905,0.81
199906,0.81
199907,0.60
199908,0.57
199909,0.52
199910,0.33
199911,0.55
199912,0.28
200001,0.30
200002,-0.35
200003,0.12
200004,0.91
200005,0.60
200006,0.54
200007,0.59
200008,0.43
200009,0.58
200010,0.18
200011,0.43
200012,0.38
200101,0.24
200102,-0.18
200103,1.11
200104,0.68
200105,0.59
200106,0.42
200107,0.59
200108,0.85
200109,0.82
200110,0.58
200111,0.50
200112,0.93
200201,-0.12
200202,0.70
200203,1.00
200204,0.82
200205,0.86
200206,0.46
200207,1.28
200208,1.09
200209,1.03
200210,0.61
200211,0.48
200212,0.87
200301,0.92
200302,0.92
200303,0.63
200304,0.97
200305,0.96
200306,0.64
200307,0.67
200308,0.77
200309,0.85
200310,1.25
200311,0.98
200312,0.61
200401,0.80
200402,0.69
200403,0.74
200404,0.61
200405,0.58
200406,0.32
200407,0.49
200408,0.91
200409,0.55
200410,1.06
200411,0.79
200412,0.89
200501,0.27
200502,1.63
200503,1.33
200504,1.02
200505,0.97
200506,0.71
200507,0.79
200508,1.14
200509,0.97
200510,0.92
200511,0.88
200512,1.32
200601,0.82
200602,0.93
200603,0.79
200604,0.80
200605,0.54
200606,0.64
200607,0.96
200608,1.03
200609,0.60
200610,1.08
200611,0.14
200612,0.19
200701,0.30
200702,1.05
200703,0.70
200704,0.92
200705,0.90
200706,0.67
200707,0.70
200708,0.68
200709,0.86
200710,0.70
200711,0.57
200712,0.30
200801,-0.19
200802,-0.02
200803,1.03
200804,0.37
200805,0.75
200806,0.68
200807,0.74
200808,0.74
200809,1.01
200810,0.64
200811,0.60
200812,0.98
200901,0.80
200902,0.91
200903,0.64
200904,0.68
200905,0.60
200906,1.22
200907,0.96
200908,1.00
200909,0.98
200910,1.01
200911,0.47
200912,1.53
201001,1.62
201002,2.47
201003,1.58
201004,1.87
201005,1.20
201006,1.04
201007,0.93
201008,0.99
201009,0.82
201010,1.21
201011,1.36
201012,1.04
201101,0.65
201102,0.72
201103,1.01
201104,0.85
201105,0.83
201106,0.88
201107,1.02
201108,0.76
201109,0.88
201110,0.60
201111,0.37
201112,0.01
201201,0.09
201202,0.36
201203,0.32
201204,0.78
201205,1.05
201206,1.02
201207,0.90
201208,0.92
201209,0.58
201210,1.17
201211,1.31
201212,0.69
201301,0.95
201302,1.01
201303,1.69
201304,0.76
201305,1.00
201306,0.87
201307,0.81
201308,0.48
201309,0.77
201310,0.71
201311,0.89
201312,0.43
201401,0.98
201402,0.60
201403,0.62
201404,0.91
201405,0.94
201406,1.07
201407,1.26
201408,1.06
201409,1.00
201410,0.84
201411,0.77
201412,0.79
201501,0.35
201502,1.02
201503,0.73
201504,0.49
201505,1.29
201506,1.06
201507,1.36
201508,1.54
201509,1.40
201510,1.68
201511,0.99
201512,0.59
201601,1.37
201602,1.32
201603,1.72
201604,1.74
201605,1.12
201606,1.23
201607,0.92
201608,1.04
201609,1.22
201610,1.48
201611,1.40
201612,1.15
201701,0.77
201702,0.72
201703,0.84
201704,1.06
201705,1.34
201706,1.36
201707,1.19
201708,1.24
201709,1.36
201710,0.86
201711,0.55
201712,0.94
201801,0.52
201802,1.27
201803,1.33
201804,1.03
201805,1.17
201806,1.00
201807,1.34
201808,1.22
201809,1.27
201810,1.17
201811,1.30
201812,1.08
201901,0.94
201902,0.59
201903,1.12
201904,1.32
201905,1.48
201906,1.28
201907,1.40
201908,1.36
201909,1.21
201910,1.25
201911,1.55
201912,1.20
202001,0.57
202002,1.00
202003,1.09
202004,1.40
202005,1.44
202006,1.29
202007,0.83
202008,1.19
202009,1.17
202010,1.31
202011,0.70
202012,1.47
202101,1.51
202102,0.72
202103,0.85
202104,1.19
202105,1.28
202106,1.27
202107,1.13
202108,1.30
202109,1.23
202110,1.11
202111,1.56
202112,1.29
202201,0.40
202202,0.59
202203,0.60
202204,1.11
202205,0.92
202206,0.97
202207,0.88
202208,1.03
202209,1.09
202210,0.85
202211,0.57
202212,1.50
202301,0.81
202302,0.82
202303,1.40
202304,1.09
202305,1.28
202306,1.33
202307,1.65
202308,1.75
202309,1.83
202310,1.71
202311,1.83
202312,1.50
