/* DATA DESCRIPTION:
Citation:	Krastel, Sebastian (2024): Master tracks in different resolutions of POLARSTERN cruise PS141, Hobart - Walvis Bay, 2024-02-06 - 2024-04-14 [dataset]. Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.969140 
Abstract:	Raw data acquired by position sensors on board RV Polarstern during expedition PS141 was processed to receive a validated master track which can be used as reference of further expedition data. During PS141 two Trimble Marine R750 GPS receivers and the iXBlue HYDRINS hydrographic survey inertial navigation system were used as navigation sensors. Data were downloaded from DAVIS SHIP data base (https://dship.awi.de) with a resolution of 1 sec. Processed data are provided as a master track with 1 sec resolution derived from the position sensors' data selected by priority and a generalized track with a reduced set of the most significant positions of the master track.
Other version:	Generalized master track of POLARSTERN cruise PS141 (URI: https://download.pangaea.de/reference/126543/attachments/PS141_mastertrack_generalized.zip)
	Krastel, Sebastian (2024): Master track of POLARSTERN cruise PS141 in 1 sec resolution (zipped, 261 MB) [dataset]. Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.969139 
Data processing report:	Processing report for navigation sensors from POLARSTERN cruise PS141 (URI: https://download.pangaea.de/reference/126545/attachments/PS141_nav.pdf)
Further details:	Station list of POLARSTERN cruise PS141 (URI: https://www.pangaea.de/expeditions/events/PS141)
	Trackline map of navigation sensors from POLARSTERN cruise PS141 (URI: https://download.pangaea.de/reference/126546/attachments/PS141_nav.png)
Coverage:	MEDIAN LATITUDE: -58.785629 * MEDIAN LONGITUDE: 87.938047 * SOUTH-BOUND LATITUDE: -66.806451 * WEST-BOUND LONGITUDE: 13.931928 * NORTH-BOUND LATITUDE: -22.846739 * EAST-BOUND LONGITUDE: 147.503406
	DATE/TIME START: 2024-02-06T06:20:00 * DATE/TIME END: 2024-04-14T05:59:59
Event(s):	PS141-track * LATITUDE START: -42.893200 * LONGITUDE START: 147.341100 * LATITUDE END: -22.941000 * LONGITUDE END: 14.503000 * DATE/TIME START: 2024-02-06T00:00:00 * DATE/TIME END: 2024-04-14T00:00:00 * CAMPAIGN: PS141 (EASI-3) * BASIS: Polarstern (URI: https://doi.org/10.17815/jlsrf-3-163 ) * METHOD/DEVICE: Underway cruise track measurements (CT) * COMMENT: Hobart - Walvis Bay
Comment:	This dataset contains the master track in 10 min resolution, for other resolutions please see "Other version" references.
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE
	LATITUDE (Latitude) * GEOCODE
	LONGITUDE (Longitude) * GEOCODE
	Speed [kn] (Speed) * METHOD/DEVICE: Calculated * COMMENT: 10-min average
	Course [deg] (Course) * METHOD/DEVICE: Calculated * COMMENT: 10-min average
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	19580 data points
*/
Date/Time	Latitude	Longitude	Speed [kn]	Course [deg]
2024-03-31T21:41	-63.06191	42.79538	9.162	327.1
2024-03-31T21:51	-63.04184	42.76674	8.628	327.1
2024-03-31T22:01	-63.02265	42.73920	8.266	326.9
2024-03-31T22:11	-63.00301	42.71105	8.462	326.9
2024-03-31T22:21	-62.98263	42.68259	8.713	327.6
2024-03-31T22:31	-62.96258	42.65401	8.626	327.0
2024-03-31T22:41	-62.94183	42.62446	8.925	327.0
2024-03-31T22:51	-62.92081	42.59461	9.037	327.1
2024-03-31T23:01	-62.90144	42.56702	8.334	327.0
2024-03-31T23:11	-62.87964	42.53608	9.375	327.1
2024-03-31T23:21	-62.85894	42.50698	8.875	327.3
2024-03-31T23:31	-62.83840	42.47770	8.848	326.9
2024-03-31T23:41	-62.81862	42.44994	8.484	327.3
2024-03-31T23:51	-62.79788	42.42008	8.964	326.6
2024-04-01T00:01	-62.77678	42.39043	9.056	327.2
2024-04-01T00:11	-62.75616	42.36157	8.839	327.3
2024-04-01T00:21	-62.73530	42.33181	8.997	326.8
2024-04-01T00:31	-62.71428	42.30264	8.993	327.5
2024-04-01T00:41	-62.69423	42.27394	8.662	326.7
2024-04-01T00:51	-62.67313	42.24437	9.057	327.2
2024-04-01T01:01	-62.65184	42.21419	9.171	326.9
2024-04-01T01:11	-62.62966	42.18311	9.526	327.2
2024-04-01T01:21	-62.60954	42.15518	8.617	327.4
2024-04-01T01:31	-62.58715	42.12350	9.647	326.9
2024-04-01T01:41	-62.56510	42.09261	9.475	327.1
2024-04-01T01:51	-62.54404	42.06292	9.066	326.9
2024-04-01T02:01	-62.52264	42.03314	9.181	327.3
2024-04-01T02:11	-62.50116	42.00313	9.229	327.1
2024-04-01T02:21	-62.48088	41.97461	8.732	326.9
2024-04-01T02:31	-62.45892	41.94406	9.425	327.2
2024-04-01T02:41	-62.43696	41.91322	9.454	326.9
2024-04-01T02:51	-62.41474	41.88241	9.533	327.3
2024-04-01T03:01	-62.39409	41.85360	8.878	327.1
2024-04-01T03:11	-62.37316	41.82398	9.037	326.7
2024-04-01T03:21	-62.35128	41.79375	9.381	327.3
2024-04-01T03:31	-62.32940	41.76859	8.955	331.9
2024-04-01T03:41	-62.30881	41.74054	8.794	327.6
2024-04-01T03:51	-62.28943	41.70977	8.700	323.5
2024-04-01T04:01	-62.26724	41.67695	9.723	325.4
2024-04-01T04:11	-62.24583	41.64694	9.228	326.8
2024-04-01T04:21	-62.23228	41.60249	8.940	303.2
2024-04-01T04:31	-62.22208	41.55593	8.661	295.1
2024-04-01T04:41	-62.21251	41.51107	8.309	294.5
2024-04-01T04:51	-62.20266	41.46576	8.422	294.9
2024-04-01T05:01	-62.19225	41.41804	8.878	295.0
2024-04-01T05:11	-62.18198	41.37125	8.718	295.1
2024-04-01T05:21	-62.17220	41.32548	8.489	294.6
2024-04-01T05:31	-62.16199	41.27793	8.827	294.6
2024-04-01T05:41	-62.15176	41.23138	8.681	295.1
2024-04-01T05:51	-62.14229	41.18817	8.057	295.1
2024-04-01T06:01	-62.13232	41.14213	8.568	294.8
2024-04-01T06:11	-62.12212	41.09605	8.611	295.3
2024-04-01T06:21	-62.11154	41.04734	9.076	294.9
2024-04-01T06:31	-62.10214	41.00433	8.023	295.0
2024-04-01T06:41	-62.09248	40.96076	8.153	295.3
2024-04-01T06:51	-62.08304	40.91707	8.138	294.7
2024-04-01T07:01	-62.07288	40.87137	8.559	295.4
2024-04-01T07:11	-62.06209	40.82855	8.228	298.2
2024-04-01T07:21	-62.05151	40.78708	7.993	298.5
2024-04-01T07:31	-62.04076	40.74604	7.961	299.1
2024-04-01T07:41	-62.03007	40.70495	7.963	299.0
2024-04-01T07:51	-62.01942	40.66394	7.943	298.9
2024-04-01T08:01	-62.00838	40.62169	8.197	299.1
2024-04-01T08:11	-61.99712	40.57792	8.465	298.7
2024-04-01T08:21	-61.98548	40.53884	7.850	302.3
2024-04-01T08:31	-61.97135	40.50176	8.102	309.0
2024-04-01T08:41	-61.95752	40.46286	8.282	307.1
2024-04-01T08:51	-61.94302	40.42295	8.565	307.6
2024-04-01T09:01	-61.92877	40.38356	8.445	307.5
2024-04-01T09:11	-61.91515	40.34504	8.189	306.8
2024-04-01T09:21	-61.90187	40.30804	7.915	307.3
2024-04-01T09:31	-61.88778	40.26893	8.377	307.3
2024-04-01T09:41	-61.87324	40.22845	8.664	307.3
2024-04-01T09:51	-61.85952	40.19094	8.084	307.7
2024-04-01T10:01	-61.84545	40.15152	8.424	307.1
2024-04-01T10:11	-61.83163	40.11319	8.221	307.3
2024-04-01T10:21	-61.81759	40.07436	8.341	307.4
2024-04-01T10:31	-61.80444	40.03795	7.821	307.4
2024-04-01T10:41	-61.78989	39.99766	8.655	307.3
2024-04-01T10:51	-61.77544	39.95786	8.571	307.5
2024-04-01T11:01	-61.76119	39.91843	8.477	307.3
2024-04-01T11:11	-61.74741	39.88009	8.230	307.2
2024-04-01T11:21	-61.73371	39.84253	8.108	307.6
2024-04-01T11:31	-61.72049	39.80595	7.872	307.3
2024-04-01T11:41	-61.70661	39.76739	8.288	307.2
2024-04-01T11:51	-61.69349	39.73091	7.839	307.1
2024-04-01T12:01	-61.67996	39.69397	7.996	307.6
2024-04-01T12:11	-61.66615	39.65568	8.242	307.2
2024-04-01T12:21	-61.65216	39.61754	8.266	307.6
2024-04-01T12:31	-61.63808	39.57842	8.419	307.1
2024-04-01T12:41	-61.62468	39.54168	7.948	307.4
2024-04-01T12:51	-61.61016	39.50085	8.757	306.8
2024-04-01T13:01	-61.59626	39.46325	8.179	307.8
2024-04-01T13:11	-61.58247	39.42546	8.184	307.4
2024-04-01T13:21	-61.56839	39.38659	8.398	307.2
2024-04-01T13:31	-61.55478	39.34891	8.134	307.1
2024-04-01T13:41	-61.54133	39.31205	7.990	307.4
2024-04-01T13:51	-61.52826	39.27636	7.747	307.5
2024-04-01T14:01	-61.51485	39.23897	8.059	306.9
2024-04-01T14:11	-61.50423	39.19667	8.237	297.7
2024-04-01T14:21	-61.49404	39.15702	7.764	298.2
2024-04-01T14:31	-61.47944	39.12076	8.178	310.1
2024-04-01T14:41	-61.46484	39.08430	8.206	309.9
2024-04-01T14:51	-61.45089	39.04982	7.795	310.2
2024-04-01T15:01	-61.43739	39.01655	7.535	310.3
2024-04-01T15:11	-61.42376	38.98236	7.687	309.8
2024-04-01T15:21	-61.40982	38.94781	7.809	310.1
2024-04-01T15:31	-61.39598	38.91354	7.751	310.1
2024-04-01T15:41	-61.38196	38.87888	7.847	310.1
2024-04-01T15:51	-61.36979	38.84451	7.395	306.4
2024-04-01T16:01	-61.35755	38.80898	7.574	305.6
2024-04-01T16:11	-61.34497	38.77415	7.550	306.9
2024-04-01T16:21	-61.33115	38.73718	8.120	307.9
2024-04-01T16:31	-61.31805	38.70118	7.831	307.1
2024-04-01T16:41	-61.30546	38.66659	7.525	307.1
2024-04-01T16:51	-61.29291	38.63291	7.395	307.8
2024-04-01T17:01	-61.28041	38.59889	7.431	307.4
2024-04-01T17:11	-61.26790	38.56426	7.521	306.9
2024-04-01T17:21	-61.25528	38.53056	7.418	307.9
2024-04-01T17:31	-61.24347	38.49807	7.074	307.0
2024-04-01T17:41	-61.22948	38.45986	8.346	307.2
2024-04-01T17:51	-61.21647	38.42488	7.685	307.6
2024-04-01T18:01	-61.20370	38.39057	7.541	307.6
2024-04-01T18:11	-61.19149	38.35659	7.377	306.6
2024-04-01T18:21	-61.17899	38.32279	7.417	307.5
2024-04-01T18:31	-61.16716	38.29070	7.035	307.4
2024-04-01T18:41	-61.15483	38.25722	7.337	307.3
2024-04-01T18:51	-61.14223	38.22305	7.497	307.3
2024-04-01T19:01	-61.12953	38.18865	7.548	307.3
2024-04-01T19:11	-61.11668	38.15403	7.617	307.5
2024-04-01T19:21	-61.10352	38.11788	7.899	306.9
2024-04-01T19:31	-61.09092	38.08385	7.484	307.4
2024-04-01T19:41	-61.07695	38.04655	8.239	307.7
2024-04-01T19:51	-61.06394	38.01105	7.782	307.1
2024-04-01T20:01	-61.05088	37.97531	7.826	307.0
2024-04-01T20:11	-61.03801	37.94090	7.604	307.6
2024-04-01T20:21	-61.02430	37.90412	8.118	307.5
2024-04-01T20:31	-61.01112	37.86832	7.867	307.2
2024-04-01T20:41	-60.99788	37.83277	7.850	307.5
2024-04-01T20:51	-60.98433	37.79617	8.065	307.3
2024-04-01T21:01	-60.97076	37.75925	8.116	307.1
2024-04-01T21:11	-60.95700	37.72255	8.130	307.6
2024-04-01T21:21	-60.94396	37.68731	7.770	307.3
2024-04-01T21:31	-60.93072	37.65173	7.861	307.4
2024-04-01T21:41	-60.91774	37.61613	7.812	306.8
2024-04-01T21:51	-60.90441	37.58055	7.888	307.6
2024-04-01T22:01	-60.89082	37.54389	8.096	307.2
2024-04-01T22:11	-60.87687	37.50650	8.280	307.4
2024-04-01T22:21	-60.86286	37.46890	8.326	307.4
2024-04-01T22:31	-60.84837	37.42990	8.627	307.3
2024-04-01T22:41	-60.83371	37.39048	8.727	307.3
2024-04-01T22:51	-60.81960	37.35257	8.396	307.3
2024-04-01T23:01	-60.80473	37.31267	8.845	307.3
2024-04-01T23:11	-60.79049	37.27441	8.480	307.3
2024-04-01T23:21	-60.77638	37.23678	8.365	307.5
2024-04-01T23:31	-60.76194	37.19818	8.577	307.4
2024-04-01T23:41	-60.74817	37.16114	8.211	307.2
2024-04-01T23:51	-60.73368	37.12242	8.608	307.4
2024-04-02T00:01	-60.71995	37.08552	8.189	307.2
2024-04-02T00:11	-60.70591	37.04806	8.337	307.4
2024-04-02T00:21	-60.69176	37.01029	8.409	307.4
2024-04-02T00:31	-60.67794	36.97315	8.249	307.2
2024-04-02T00:41	-60.66450	36.93752	7.955	307.5
2024-04-02T00:51	-60.65085	36.90078	8.158	307.1
2024-04-02T01:01	-60.63667	36.86310	8.412	307.4
2024-04-02T01:11	-60.62280	36.82570	8.305	307.1
2024-04-02T01:21	-60.60933	36.78991	7.994	307.4
2024-04-02T01:31	-60.59524	36.75245	8.365	307.4
2024-04-02T01:41	-60.58222	36.71787	7.727	307.4
2024-04-02T01:51	-60.56942	36.68393	7.592	307.4
2024-04-02T02:01	-60.55650	36.64935	7.711	307.2
2024-04-02T02:11	-60.54374	36.61560	7.559	307.5
2024-04-02T02:21	-60.53054	36.58004	7.914	307.0
2024-04-02T02:31	-60.51782	36.54650	7.526	307.6
2024-04-02T02:41	-60.50575	36.51415	7.217	307.1
2024-04-02T02:51	-60.49216	36.47860	8.004	307.8
2024-04-02T03:01	-60.47906	36.44315	7.882	306.8
2024-04-02T03:11	-60.46539	36.40767	8.018	308.0
2024-04-02T03:21	-60.45251	36.37312	7.711	307.0
2024-04-02T03:31	-60.44000	36.34018	7.407	307.6
2024-04-02T03:41	-60.42785	36.30746	7.296	306.9
2024-04-02T03:51	-60.41507	36.27354	7.608	307.3
2024-04-02T04:01	-60.40212	36.23916	7.712	307.3
2024-04-02T04:11	-60.38904	36.20484	7.733	307.6
2024-04-02T04:21	-60.37632	36.17110	7.573	307.3
2024-04-02T04:31	-60.36412	36.13860	7.286	307.2
2024-04-02T04:41	-60.35113	36.10432	7.714	307.4
2024-04-02T04:51	-60.33850	36.07107	7.490	307.4
2024-04-02T05:01	-60.32591	36.03797	7.463	307.5
2024-04-02T05:11	-60.31317	36.00353	7.687	306.7
2024-04-02T05:21	-60.30109	35.97205	7.124	307.7
2024-04-02T05:31	-60.28909	35.94041	7.131	307.4
2024-04-02T05:41	-60.27729	35.90960	6.970	307.6
2024-04-02T05:51	-60.26569	35.87851	6.967	306.9
2024-04-02T06:01	-60.25445	35.84853	6.733	307.0
2024-04-02T06:11	-60.24147	35.81496	7.628	307.9
2024-04-02T06:21	-60.22969	35.78390	7.008	307.3
2024-04-02T06:31	-60.21677	35.74918	7.780	306.8
2024-04-02T06:41	-60.20499	35.71868	6.931	307.8
2024-04-02T06:51	-60.19236	35.68542	7.514	307.3
2024-04-02T07:01	-60.18015	35.65344	7.238	307.5
2024-04-02T07:11	-60.16821	35.62201	7.104	307.3
2024-04-02T07:21	-60.15519	35.58767	7.757	307.2
2024-04-02T07:31	-60.14238	35.55395	7.627	307.3
2024-04-02T07:41	-60.12970	35.52034	7.583	307.1
2024-04-02T07:51	-60.11668	35.48627	7.725	307.4
2024-04-02T08:01	-60.10357	35.45254	7.698	307.9
2024-04-02T08:11	-60.09180	35.42096	7.099	306.7
2024-04-02T08:21	-60.07909	35.38770	7.547	307.4
2024-04-02T08:31	-60.06529	35.35136	8.228	307.2
2024-04-02T08:41	-60.05214	35.31726	7.768	307.6
2024-04-02T08:51	-60.03908	35.28293	7.781	307.2
2024-04-02T09:01	-60.02546	35.24733	8.090	307.4
2024-04-02T09:11	-60.01290	35.21440	7.474	307.3
2024-04-02T09:21	-59.99989	35.18008	7.777	307.1
2024-04-02T09:31	-59.98613	35.14442	8.134	307.6
2024-04-02T09:41	-59.97305	35.11011	7.795	307.3
2024-04-02T09:51	-59.96002	35.07590	7.769	307.2
2024-04-02T10:01	-59.94650	35.04053	8.046	307.3
2024-04-02T10:11	-59.93201	35.00272	8.612	307.3
2024-04-02T10:21	-59.91907	34.96889	7.701	307.3
2024-04-02T10:31	-59.90485	34.93183	8.450	307.4
2024-04-02T10:41	-59.89155	34.89742	7.868	307.6
2024-04-02T10:51	-59.87765	34.86111	8.275	307.3
2024-04-02T11:01	-59.86403	34.82561	8.100	307.3
2024-04-02T11:11	-59.85076	34.79107	7.887	307.4
2024-04-02T11:21	-59.83702	34.75512	8.195	307.2
2024-04-02T11:31	-59.82216	34.71631	8.856	307.2
2024-04-02T11:41	-59.80778	34.67888	8.552	307.3
2024-04-02T11:51	-59.79377	34.64212	8.377	307.1
2024-04-02T12:01	-59.78008	34.60654	8.140	307.4
2024-04-02T12:11	-59.76511	34.56792	8.862	307.5
2024-04-02T12:21	-59.75017	34.52923	8.867	307.4
2024-04-02T12:31	-59.73621	34.49236	8.391	306.9
2024-04-02T12:41	-59.72164	34.45457	8.661	307.4
2024-04-02T12:51	-59.70671	34.41629	8.814	307.7
2024-04-02T13:01	-59.69136	34.37629	9.156	307.2
2024-04-02T13:11	-59.67581	34.33608	9.235	307.4
2024-04-02T13:21	-59.65947	34.29361	9.737	307.2
2024-04-02T13:31	-59.64415	34.25446	9.034	307.7
2024-04-02T13:41	-59.62930	34.21583	8.860	307.2
2024-04-02T13:51	-59.61357	34.17512	9.356	307.3
2024-04-02T14:01	-59.59804	34.13507	9.218	307.4
2024-04-02T14:11	-59.58252	34.09475	9.260	307.2
2024-04-02T14:21	-59.56676	34.05428	9.334	307.5
2024-04-02T14:31	-59.55235	34.01629	8.685	306.8
2024-04-02T14:41	-59.53698	33.97735	9.034	307.9
2024-04-02T14:51	-59.52140	33.93663	9.341	307.0
2024-04-02T15:01	-59.50550	33.89595	9.409	307.6
2024-04-02T15:11	-59.49008	33.85606	9.190	307.2
2024-04-02T15:21	-59.47464	33.81594	9.231	307.1
2024-04-02T15:31	-59.45941	33.77716	8.991	307.6
2024-04-02T15:41	-59.44415	33.73745	9.139	307.0
2024-04-02T15:51	-59.42898	33.69877	8.968	307.6
2024-04-02T16:01	-59.41456	33.66140	8.617	307.1
2024-04-02T16:11	-59.39906	33.62183	9.179	307.5
2024-04-02T16:21	-59.38484	33.58495	8.506	307.1
2024-04-02T16:31	-59.37049	33.54836	8.493	307.5
2024-04-02T16:41	-59.35525	33.50945	9.032	307.5
2024-04-02T16:51	-59.33958	33.46913	9.335	307.2
2024-04-02T17:01	-59.32495	33.43193	8.651	307.6
2024-04-02T17:11	-59.31063	33.39474	8.584	307.0
2024-04-02T17:21	-59.29626	33.35824	8.499	307.6
2024-04-02T17:31	-59.28148	33.32013	8.824	307.1
2024-04-02T17:41	-59.26706	33.28316	8.583	307.3
2024-04-02T17:51	-59.25244	33.24552	8.724	307.2
2024-04-02T18:01	-59.23799	33.20880	8.557	307.5
2024-04-02T18:11	-59.22356	33.17174	8.604	307.2
2024-04-02T18:21	-59.20808	33.13226	9.191	307.4
2024-04-02T18:31	-59.19277	33.09341	9.066	307.5
2024-04-02T18:41	-59.17779	33.05527	8.889	307.4
2024-04-02T18:51	-59.16315	33.01765	8.744	307.2
2024-04-02T19:01	-59.14925	32.98187	8.310	307.1
2024-04-02T19:11	-59.13446	32.94424	8.780	307.4
2024-04-02T19:21	-59.11871	32.90428	9.336	307.5
2024-04-02T19:31	-59.10363	32.86581	8.974	307.3
2024-04-02T19:41	-59.08823	32.82685	9.119	307.5
2024-04-02T19:51	-59.07317	32.78829	8.986	307.2
2024-04-02T20:01	-59.05803	32.74968	9.014	307.3
2024-04-02T20:11	-59.04334	32.71207	8.771	307.2
2024-04-02T20:21	-59.02778	32.67283	9.203	307.6
2024-04-02T20:31	-59.01306	32.63536	8.761	307.3
2024-04-02T20:41	-58.99787	32.59659	9.060	307.2
2024-04-02T20:51	-58.98272	32.55836	8.971	307.5
2024-04-02T21:01	-58.96856	32.52216	8.460	307.1
2024-04-02T21:11	-58.95413	32.48542	8.599	307.2
2024-04-02T21:21	-58.93842	32.44581	9.308	307.5
2024-04-02T21:31	-58.92264	32.40577	9.388	307.3
2024-04-02T21:41	-58.90709	32.36637	9.243	307.3
2024-04-02T21:51	-58.89114	32.32558	9.544	307.1
2024-04-02T22:01	-58.87514	32.28555	9.444	307.6
2024-04-02T22:11	-58.85914	32.24484	9.546	307.2
2024-04-02T22:21	-58.84312	32.20443	9.512	307.4
2024-04-02T22:31	-58.82675	32.16327	9.700	307.5
2024-04-02T22:41	-58.81095	32.12327	9.406	307.3
2024-04-02T22:51	-58.79524	32.08366	9.330	307.4
2024-04-02T23:01	-58.77946	32.04331	9.460	307.0
2024-04-02T23:11	-58.76326	32.00248	9.626	307.4
2024-04-02T23:21	-58.74694	31.96171	9.645	307.6
2024-04-02T23:31	-58.73090	31.92103	9.574	307.2
2024-04-02T23:41	-58.71453	31.87971	9.745	307.3
2024-04-02T23:51	-58.69852	31.83928	9.534	307.2
2024-04-03T00:01	-58.68163	31.79667	10.055	307.3
2024-04-03T00:11	-58.66504	31.75520	9.823	307.5
2024-04-03T00:21	-58.64912	31.71510	9.475	307.3
2024-04-03T00:31	-58.63268	31.67375	9.781	307.3
2024-04-03T00:41	-58.61603	31.63175	9.925	307.2
2024-04-03T00:51	-58.60023	31.59203	9.399	307.3
2024-04-03T01:01	-58.58320	31.54946	10.099	307.4
2024-04-03T01:11	-58.56706	31.50909	9.576	307.4
2024-04-03T01:21	-58.54995	31.46595	10.208	307.2
2024-04-03T01:31	-58.53261	31.42255	10.301	307.4
2024-04-03T01:41	-58.51560	31.37970	10.149	307.2
2024-04-03T01:51	-58.49898	31.33847	9.823	307.6
2024-04-03T02:01	-58.48235	31.29674	9.903	307.3
2024-04-03T02:11	-58.46549	31.25460	10.019	307.4
2024-04-03T02:21	-58.44813	31.21111	10.333	307.3
2024-04-03T02:31	-58.43108	31.16859	10.123	307.4
2024-04-03T02:41	-58.41381	31.12571	10.229	307.5
2024-04-03T02:51	-58.39638	31.08200	10.391	307.2
2024-04-03T03:01	-58.37942	31.03959	10.097	307.3
2024-04-03T03:11	-58.36298	30.99822	9.830	307.1
2024-04-03T03:21	-58.34549	30.95489	10.355	307.5
2024-04-03T03:31	-58.32849	30.91252	10.110	307.3
2024-04-03T03:41	-58.31075	30.86853	10.516	307.4
2024-04-03T03:51	-58.29358	30.82549	10.254	307.1
2024-04-03T04:01	-58.27603	30.78188	10.424	307.4
2024-04-03T04:11	-58.25860	30.73853	10.364	307.3
2024-04-03T04:21	-58.24139	30.69566	10.244	307.3
2024-04-03T04:31	-58.22425	30.65333	10.151	307.5
2024-04-03T04:41	-58.20676	30.60979	10.415	307.3
2024-04-03T04:51	-58.18919	30.56601	10.471	307.2
2024-04-03T05:01	-58.17146	30.52267	10.442	307.7
2024-04-03T05:11	-58.15413	30.47931	10.362	307.1
2024-04-03T05:21	-58.13635	30.43491	10.622	307.1
2024-04-03T05:31	-58.11913	30.39250	10.200	307.5
2024-04-03T05:41	-58.10147	30.34854	10.535	307.2
2024-04-03T05:51	-58.08397	30.30539	10.380	307.4
2024-04-03T06:01	-58.06652	30.26215	10.386	307.3
2024-04-03T06:11	-58.04927	30.21962	10.237	307.4
2024-04-03T06:21	-58.03138	30.17526	10.658	307.2
2024-04-03T06:31	-58.01365	30.13146	10.542	307.3
2024-04-03T06:41	-57.99553	30.08683	10.757	307.4
2024-04-03T06:51	-57.97746	30.04217	10.754	307.3
2024-04-03T07:01	-57.95957	29.99796	10.649	307.3
2024-04-03T07:11	-57.94186	29.95469	10.471	307.6
2024-04-03T07:21	-57.92407	29.91052	10.628	307.1
2024-04-03T07:31	-57.90571	29.86531	10.913	307.3
2024-04-03T07:41	-57.88744	29.82031	10.868	307.3
2024-04-03T07:51	-57.86914	29.77530	10.877	307.3
2024-04-03T08:01	-57.85123	29.73112	10.670	307.2
2024-04-03T08:11	-57.83248	29.68502	11.149	307.3
2024-04-03T08:21	-57.81376	29.63934	11.086	307.5
2024-04-03T08:31	-57.79562	29.59446	10.835	307.1
2024-04-03T08:41	-57.77701	29.54891	11.045	307.4
2024-04-03T08:51	-57.75864	29.50416	10.878	307.5
2024-04-03T09:01	-57.74025	29.45914	10.922	307.4
2024-04-03T09:11	-57.72219	29.41453	10.791	307.1
2024-04-03T09:21	-57.70369	29.36922	11.000	307.3
2024-04-03T09:31	-57.68510	29.32373	11.050	307.3
2024-04-03T09:41	-57.66709	29.27968	10.706	307.3
2024-04-03T09:51	-57.64874	29.23476	10.917	307.3
2024-04-03T10:01	-57.63020	29.18951	11.013	307.4
2024-04-03T10:11	-57.61171	29.14411	11.029	307.2
2024-04-03T10:21	-57.59318	29.09895	11.004	307.4
2024-04-03T10:31	-57.57428	29.05294	11.217	307.4
2024-04-03T10:41	-57.55554	29.00744	11.110	307.4
2024-04-03T10:51	-57.53666	28.96107	11.279	307.1
2024-04-03T11:01	-57.51818	28.91615	10.969	307.4
2024-04-03T11:11	-57.49916	28.87008	11.269	307.5
2024-04-03T11:21	-57.48085	28.82530	10.919	307.2
2024-04-03T11:31	-57.46181	28.77895	11.325	307.3
2024-04-03T11:41	-57.44302	28.73318	11.183	307.3
2024-04-03T11:51	-57.42427	28.68751	11.162	307.3
2024-04-03T12:01	-57.40564	28.64234	11.062	307.4
2024-04-03T12:11	-57.38706	28.59741	11.019	307.4
2024-04-03T12:21	-57.36850	28.55232	11.042	307.3
2024-04-03T12:31	-57.35024	28.50842	10.797	307.6
2024-04-03T12:41	-57.33169	28.46294	11.107	307.0
2024-04-03T12:51	-57.31365	28.41929	10.715	307.4
2024-04-03T13:01	-57.29582	28.37606	10.610	307.3
2024-04-03T13:11	-57.27743	28.33170	10.907	307.4
2024-04-03T13:21	-57.25877	28.28654	11.097	307.3
2024-04-03T13:31	-57.24001	28.24112	11.161	307.3
2024-04-03T13:41	-57.22149	28.19630	11.019	307.3
2024-04-03T13:51	-57.20236	28.15019	11.355	307.4
2024-04-03T14:01	-57.18355	28.10460	11.211	307.2
2024-04-03T14:11	-57.16431	28.05828	11.422	307.4
2024-04-03T14:21	-57.14527	28.01248	11.300	307.4
2024-04-03T14:31	-57.12630	27.96672	11.280	307.3
2024-04-03T14:41	-57.10725	27.92052	11.372	307.1
2024-04-03T14:51	-57.08800	27.87417	11.445	307.3
2024-04-03T15:01	-57.06840	27.82680	11.681	307.2
2024-04-03T15:11	-57.04898	27.78036	11.500	307.5
2024-04-03T15:21	-57.02945	27.73331	11.627	307.3
2024-04-03T15:31	-57.00980	27.68619	11.665	307.4
2024-04-03T15:41	-56.99024	27.63921	11.626	307.3
2024-04-03T15:51	-56.97062	27.59213	11.661	307.3
2024-04-03T16:01	-56.95076	27.54474	11.766	307.5
2024-04-03T16:11	-56.93468	27.50626	9.545	307.4
2024-04-03T16:21	-56.91987	27.47041	8.861	307.1
2024-04-03T16:31	-56.90494	27.43468	8.868	307.4
2024-04-03T16:41	-56.89018	27.39943	8.757	307.4
2024-04-03T16:51	-56.87529	27.36374	8.860	307.3
2024-04-03T17:01	-56.86043	27.32795	8.867	307.1
2024-04-03T17:11	-56.84553	27.29247	8.834	307.5
2024-04-03T17:21	-56.83088	27.25726	8.736	307.2
2024-04-03T17:31	-56.81626	27.22217	8.712	307.2
2024-04-03T17:41	-56.80121	27.18645	8.909	307.5
2024-04-03T17:51	-56.78661	27.15181	8.642	307.5
2024-04-03T18:01	-56.77147	27.11579	8.978	307.4
2024-04-03T18:11	-56.75655	27.07983	8.927	307.1
2024-04-03T18:21	-56.74185	27.04487	8.720	307.4
2024-04-03T18:31	-56.72698	27.00937	8.844	307.3
2024-04-03T18:41	-56.71189	26.97354	8.949	307.4
